#DATA FROM JLA (Betoule et al. 2014)
#See: http://supernovae.in2p3.fr/sdss_snls_jla/ReadMe.html for full file and more detail
#
#zcmb: CMB frame redshift (including peculiar velocity corrections for
#      nearby supernova based on the models of M.J. Hudson)
#mu: distance modulus
#muerr: Error in distance modulus (includes contributions from intrinsic dispersion, 
#     lensing, and redshift uncertainty)
#
#zcmb mu muerr
0.643642, 42.946429, 0.208778
0.419569, 41.926297, 0.075875
0.515587, 42.512306, 0.165057
0.890729, 43.824094, 0.177374
0.805696, 43.554772, 0.211361
0.480568, 42.131677, 0.047306
0.800697, 42.890145, 0.241003
0.580604, 42.696806, 0.142604
0.715652, 43.202027, 0.238077
0.805695, 43.207174, 0.216719
0.766684, 43.497499, 0.255708
0.664638, 43.192497, 0.153328
0.901736, 44.070936, 0.253825
0.745665, 43.369786, 0.178808
0.718680, 43.191640, 0.166138
0.736690, 43.265612, 0.154233
0.579600, 42.547424, 0.058415
0.370531, 41.399939, 0.042080
0.960740, 44.322650, 0.229558
0.850729, 43.894461, 0.179436
0.648640, 42.783781, 0.148295
0.219462, 40.195681, 0.067983
0.936755, 43.842047, 0.232903
0.647639, 42.888921, 0.127826
0.461564, 42.135854, 0.071194
0.600603, 42.656946, 0.128815
0.670654, 43.093550, 0.213458
0.760698, 43.265321, 0.175494
0.246492, 40.531400, 0.069824
0.470573, 42.156210, 0.087136
0.169455, 39.659210, 0.050262
0.497379, 42.254516, 0.066697
0.638234, 42.702862, 0.155056
0.507371, 42.274093, 0.084596
0.535327, 42.506778, 0.080992
0.587285, 42.763676, 0.110748
0.773081, 43.687292, 0.262574
0.699166, 42.992398, 0.197318
0.370511, 41.505496, 0.064883
0.761089, 43.402230, 0.208099
0.699169, 43.333846, 0.192889
0.788060, 43.565503, 0.148104
0.373513, 41.555272, 0.069725
0.405478, 41.933042, 0.069684
0.852994, 43.554930, 0.264794
0.808048, 43.998603, 0.233973
0.603272, 42.939403, 0.135389
0.583290, 42.945022, 0.128204
0.534335, 42.231828, 0.087311
0.720140, 43.287656, 0.231750
0.400485, 41.620492, 0.177420
0.837004, 43.846099, 0.184944
0.371508, 41.552074, 0.041561
0.806041, 43.402531, 0.268483
0.840005, 43.192953, 0.221029
0.500728, 42.375685, 0.067406
0.532765, 42.388642, 0.121413
0.533766, 42.240259, 0.132719
0.932229, 43.788730, 0.466569
0.822103, 43.605505, 0.266065
0.553797, 42.633147, 0.073385
0.125298, 38.813744, 0.075177
0.842123, 43.696750, 0.320415
0.443668, 41.930490, 0.092254
0.727675, 43.291685, 0.249564
0.683659, 43.272776, 0.680726
0.442548, 42.027749, 0.071479
0.726679, 43.260298, 0.160344
0.282510, 40.933240, 0.065001
